 376	1.88e-01	5.241699	13.783021	26.920097	13.153859
 377	1.88e-01	5.255508	13.837566	26.970027	13.149244
 378	1.89e-01	5.271454	13.878266	27.010307	13.148824
 379	1.89e-01	5.284576	13.908056	27.061076	13.169803
 380	1.90e-01	5.300674	13.947077	27.106391	13.176097
 381	1.90e-01	5.312881	13.990713	27.150027	13.176097
 382	1.91e-01	5.326996	14.034350	27.205832	13.188265
 383	1.91e-01	5.341568	14.070853	27.253664	13.199594
 384	1.92e-01	5.355530	14.112811	27.282195	13.186167
 385	1.92e-01	5.367813	14.151413	27.329608	13.194978
 386	1.93e-01	5.383835	14.199665	27.383314	13.200433
 387	1.93e-01	5.397949	14.232392	27.432825	13.217216
 388	1.94e-01	5.411835	14.263441	27.466811	13.220153
 389	1.94e-01	5.424423	14.312532	27.510447	13.214699
 390	1.95e-01	5.440826	14.354910	27.558279	13.220153
 391	1.95e-01	5.453873	14.401903	27.607790	13.222671
 392	1.96e-01	5.467682	14.427917	27.649748	13.238615
 393	1.96e-01	5.480499	14.459805	27.688769	13.245748
 394	1.97e-01	5.495071	14.503441	27.729049	13.242391
 395	1.97e-01	5.509567	14.544560	27.781496	13.253720
 396	1.98e-01	5.523071	14.587357	27.833944	13.263370
 397	1.98e-01	5.537872	14.622602	27.872126	13.266307
 398	1.99e-01	5.551910	14.661204	27.903175	13.258755
 399	1.99e-01	5.565643	14.701064	27.953105	13.268825
 400	2.00e-01	5.580139	14.742602	28.007651	13.281832
 401	2.00e-01	5.593185	14.766518	28.039119	13.289384
 402	2.01e-01	5.606918	14.809735	28.075623	13.282671
 403	2.01e-01	5.621567	14.853791	28.116322	13.279314
 404	2.02e-01	5.635071	14.900365	28.166252	13.282671
 405	2.02e-01	5.649185	14.935609	28.210728	13.291901
 406	2.03e-01	5.664749	14.961623	28.249749	13.304908
 407	2.03e-01	5.679474	14.998547	28.286672	13.304908
 408	2.03e-01	5.692825	15.045120	28.333245	13.304908
 409	2.04e-01	5.705338	15.082463	28.376462	13.310783
 410	2.04e-01	5.719910	15.120645	28.418420	13.314559
 411	2.05e-01	5.735092	15.155889	28.457861	13.318755
 412	2.05e-01	5.749435	15.189875	28.485973	13.312881
 413	2.06e-01	5.764160	15.232253	28.538840	13.323370
 414	2.06e-01	5.778046	15.264980	28.586672	13.338475
 415	2.07e-01	5.791016	15.289736	28.620658	13.347706
 416	2.07e-01	5.804291	15.337987	28.656742	13.335538
 417	2.08e-01	5.817566	15.387078	28.702476	13.332181
 418	2.08e-01	5.832596	15.419386	28.746952	13.344349
 419	2.09e-01	5.849228	15.450435	28.785553	13.351902
 420	2.09e-01	5.860367	15.476030	28.821218	13.361971
 421	2.10e-01	5.874786	15.520086	28.856882	13.353580
 422	2.10e-01	5.888519	15.567079	28.901358	13.351062
 423	2.11e-01	5.901489	15.601484	28.938700	13.353999
 424	2.11e-01	5.917282	15.633372	28.977302	13.360713
 425	2.12e-01	5.930634	15.665680	29.013386	13.364489
 426	2.12e-01	5.945206	15.703862	29.050728	13.363650
 427	2.13e-01	5.959015	15.745400	29.099400	13.370783
 428	2.13e-01	5.972214	15.778967	29.141778	13.379594
 429	2.14e-01	5.987473	15.806659	29.164854	13.374978
 430	2.14e-01	6.001434	15.851554	29.210169	13.375398
 431	2.15e-01	6.015244	15.887638	29.252966	13.382111
 432	2.15e-01	6.030197	15.918268	29.290729	13.389244
 433	2.16e-01	6.042252	15.947219	29.330589	13.400153
 434	2.16e-01	6.057968	15.974911	29.368351	13.410223
 435	2.17e-01	6.070786	16.028198	29.403176	13.391762
 436	2.17e-01	6.084061	16.066799	29.448072	13.398055
 437	2.18e-01	6.099167	16.094492	29.482897	13.405188
 438	2.18e-01	6.112289	16.124702	29.516044	13.408125
 439	2.19e-01	6.127243	16.160785	29.552967	13.408965
 440	2.20e-01	6.140900	16.197709	29.591568	13.410643
 441	2.20e-01	6.155243	16.230016	29.643177	13.429944
 442	2.21e-01	6.168976	16.265681	29.673386	13.424489
 443	2.21e-01	6.181412	16.299667	29.694365	13.411482
 444	2.22e-01	6.195526	16.348758	29.740939	13.408965
 445	2.22e-01	6.211014	16.373513	29.779540	13.422811
 446	2.23e-01	6.222534	16.402044	29.817303	13.432041
 447	2.23e-01	6.238174	16.429317	29.846254	13.433720
 448	2.24e-01	6.253967	16.467079	29.884855	13.434559
 449	2.24e-01	6.265945	16.520786	29.922198	13.418195
 450	2.25e-01	6.280670	16.542184	29.960380	13.434979
 451	2.25e-01	6.295013	16.566101	29.990590	13.441272
 452	2.26e-01	6.308212	16.600087	30.033387	13.450083
